Fecha;Hora;PM10;PM25;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
09/09/2015;12:00:00;28;10;2;7;3;0.05;37;134;0;43.8;0;941;23.5
09/09/2015;13:00:00;21;12;2;16;5;0.05;70;316;0.3;31.8;0;941;25.5
09/09/2015;14:00:00;21;16;2;17;4;0.05;86;316;0.7;30.4;0;941;27.5
09/09/2015;15:00:00;26;14;2;14;2;0.05;98;308;0.9;26.3;0;940;28.4
09/09/2015;16:00:00;23;13;2;11;2;0.05;106;314;1.5;24.9;0;939;29.6
09/09/2015;17:00:00;23;14;2;7;2;0.05;108;315;1.4;24.9;0;939;29.9
09/09/2015;18:00:00;19;8;2;7;2;0.05;103;314;1.9;25.2;0;938;30.2
09/09/2015;19:00:00;19;11;2;12;2;0.05;99;307;1.5;24.6;0;938;30
09/09/2015;20:00:00;22;15;2;13;2;0.05;87;313;0.8;23.6;0;938;29.6
09/09/2015;21:00:00;26;12;2;26;2;0.05;71;291;0.1;24.8;0;939;28.1
09/09/2015;22:00:00;26;9;2;35;2;0.05;54;295;0;27.1;0;939;26.4
09/09/2015;23:00:00;28;10;2;26;2;0.05;58;310;0;26.7;0;939;25.7
09/09/2015;0:00:00;25;12;2;14;2;0.05;65;293;0;26.7;0;940;25.1
10/09/2015;1:00:00;20;13;2;11;2;0.05;65;315;0;26.1;0;940;24.5
10/09/2015;2:00:00;18;11;2;8;2;0.05;67;297;0;28.3;0;940;23.7
10/09/2015;3:00:00;17;9;2;3;2;0.05;66;272;0;33.4;0;939;22.2
10/09/2015;4:00:00;17;8;2;4;2;0.05;63;310;0;31.1;0;939;22.2
10/09/2015;5:00:00;15;10;2;2;2;0.05;64;301;0;33.3;0;939;21.7
10/09/2015;6:00:00;15;9;2;3;2;0.05;57;312;0;43.1;0;939;21.3
10/09/2015;7:00:00;19;6;2;8;2;0.05;46;316;0;50.5;0;939;20.9
10/09/2015;8:00:00;17;6;2;16;2;0.05;35;294;0;53.4;0;939;20.1
10/09/2015;9:00:00;18;10;2;27;4;0.05;26;273;0;51.8;0;939;20.4
10/09/2015;10:00:00;19;14;2;26;7;0.05;30;334;0;47.3;0;939;22.6
10/09/2015;11:00:00;21;11;2;13;4;0.06;47;294;0.5;47.7;0;940;23.9
10/09/2015;12:00:00;21;10;2;10;4;0.05;53;318;0.4;48.4;0;940;25.1
10/09/2015;13:00:00;19;10;2;8;3;0.05;57;289;0.3;41.2;0;939;27.1
10/09/2015;14:00:00;12;12;2;10;4;0.05;63;323;1.1;37.3;0;939;28
10/09/2015;15:00:00;13;7;2;8;3;0.05;66;310;1.1;37.3;0;938;28.6
10/09/2015;16:00:00;16;5;2;6;2;0.05;69;314;1.8;35.5;0;937;28.9
10/09/2015;17:00:00;12;5;2;6;2;0.05;70;314;2;34.2;0;937;29.5
10/09/2015;18:00:00;9;7;2;8;2;0.05;69;307;1.7;33;0;936;29.9
10/09/2015;19:00:00;8;6;2;9;2;0.05;75;297;1.7;31.2;0;936;30
10/09/2015;20:00:00;12;4;2;11;2;0.05;76;302;1.5;29.7;0;936;29.6
10/09/2015;21:00:00;18;6;2;21;2;0.05;66;298;0.4;30.2;0;937;28.2
10/09/2015;22:00:00;19;9;2;26;2;0.05;56;278;0;32.7;0;937;26.5
10/09/2015;23:00:00;18;10;2;37;2;0.05;42;295;0;34.2;0;938;25.2
10/09/2015;0:00:00;17;12;2;25;2;0.05;50;294;0;35.1;0;938;24.5
11/09/2015;1:00:00;17;16;2;23;2;0.05;45;281;0;36.9;0;938;23.4
11/09/2015;2:00:00;16;14;2;15;2;0.05;53;272;0;34.9;0;938;22.9
11/09/2015;3:00:00;14;11;2;13;2;0.05;49;297;0;37.4;0;938;22
11/09/2015;4:00:00;17;9;2;12;2;0.05;43;299;0;39.2;0;938;21
11/09/2015;5:00:00;16;8;2;10;2;0.05;45;307;0;38.6;0;938;20.5
11/09/2015;6:00:00;13;6;2;9;2;0.05;43;296;0;40.9;0;938;19.7
11/09/2015;7:00:00;13;6;2;25;4;0.05;27;1;0;42.3;0;938;18.4
11/09/2015;8:00:00;17;8;2;60;48;0.06;2;62;0;47.6;0;938;16.7
11/09/2015;9:00:00;23;6;4;64;86;0.09;3;112;0;47.4;0;939;17.3
11/09/2015;10:00:00;29;7;2;24;9;0.05;24;134;0;45.3;0;939;19.6
11/09/2015;11:00:00;30;9;2;15;4;0.05;38;116;0;37.5;0;939;23
11/09/2015;12:00:00;19;12;2;12;3;0.05;69;13;0;27.7;0;939;26.6
11/09/2015;13:00:00;22;14;2;19;4;0.05;74;319;0;27.3;0;939;27.2
11/09/2015;14:00:00;21;13;2;14;3;0.06;84;317;0;26.4;0;938;28.8
11/09/2015;15:00:00;19;13;2;10;2;0.05;87;312;0.2;26.3;0;938;30.4
11/09/2015;16:00:00;15;6;2;6;2;0.05;88;309;0.4;26.1;0;937;31.2
11/09/2015;17:00:00;14;6;2;8;2;0.05;85;322;0.3;25.5;0;936;32.1
11/09/2015;18:00:00;19;7;2;10;2;0.05;84;314;0.7;24.9;0;935;32.1
11/09/2015;19:00:00;17;8;2;13;2;0.05;80;313;0.5;24.8;0;935;32
11/09/2015;20:00:00;17;8;2;16;2;0.05;77;287;0.7;25.6;0;935;31.4
11/09/2015;21:00:00;22;6;2;27;2;0.05;63;293;0.2;26.9;0;936;29.7
11/09/2015;22:00:00;16;7;2;57;3;0.07;33;299;0;29.6;0;936;28
11/09/2015;23:00:00;22;11;2;49;2;0.07;34;270;0;32.1;0;937;26.7
11/09/2015;0:00:00;26;14;2;48;2;0.06;32;279;0;35.2;0;937;25.1
12/09/2015;1:00:00;26;16;2;68;11;0.06;12;28;0;38.2;0;937;23.7
12/09/2015;2:00:00;23;15;2;58;9;0.08;15;31;0;38.7;0;937;23
12/09/2015;3:00:00;29;15;2;58;6;0.07;13;27;0;36.6;0;937;21.7
12/09/2015;4:00:00;26;16;2;54;5;0.06;10;23;0;38.1;0;937;21.6
12/09/2015;5:00:00;24;13;2;24;2;0.06;35;308;0;38.5;0;937;21.8
12/09/2015;6:00:00;22;7;2;9;2;0.05;50;313;0;39.7;0;937;22.1
12/09/2015;7:00:00;26;6;2;17;2;0.05;23;112;0;49.9;0;937;19.9
12/09/2015;8:00:00;23;6;2;29;3;0.06;9;59;0;52.7;0;937;19.3
12/09/2015;9:00:00;23;9;2;22;3;0.05;9;105;0;53.9;0;938;18.8
12/09/2015;10:00:00;25;10;2;29;14;0.06;6;160;0;49.3;0;938;20.2
12/09/2015;11:00:00;22;11;2;23;5;0.05;33;290;0;40.4;0;939;21.5
12/09/2015;12:00:00;24;11;2;14;2;0.05;53;112;0;36.3;0;939;23.6
12/09/2015;13:00:00;24;13;2;11;2;0.05;71;271;0;31.2;0;939;26.1
12/09/2015;14:00:00;18;19;2;6;2;0.05;81;293;0;27.7;0;938;27.6
12/09/2015;15:00:00;19;13;2;3;2;0.05;90;244;0.2;24.4;0;937;28.8
12/09/2015;16:00:00;20;9;2;3;2;0.05;90;284;0.9;22.9;0;937;30
12/09/2015;17:00:00;21;6;2;3;2;0.05;89;273;0.6;22.3;0;936;30.1
12/09/2015;18:00:00;19;7;2;3;2;0.05;92;267;1.7;21.6;0;935;30.3
12/09/2015;19:00:00;13;7;2;4;2;0.05;89;273;1.5;21;0;935;30
12/09/2015;20:00:00;14;5;2;6;2;0.05;84;274;1.2;22.1;0;936;29
12/09/2015;21:00:00;16;5;2;11;2;0.14;76;246;0.2;24;0;936;27.6
12/09/2015;22:00:00;14;7;2;11;2;0.15;70;245;0.3;26.8;0;936;26.6
12/09/2015;23:00:00;17;7;2;10;2;0.06;69;244;0.5;29.9;0;937;25.8
12/09/2015;0:00:00;17;6;2;10;2;0.05;65;246;0.4;33.1;0;937;24.6
13/09/2015;1:00:00;18;6;2;9;2;0.05;59;286;0;38.6;0;937;23.7
13/09/2015;2:00:00;19;4;2;9;2;0.05;61;274;0;40.8;0;937;23
13/09/2015;3:00:00;18;2;2;11;2;0.05;62;338;0;40.7;0;937;22.6
13/09/2015;4:00:00;15;5;2;3;2;0.05;81;294;0;37.9;0;937;22.5
13/09/2015;5:00:00;17;9;2;2;2;0.05;80;304;0.3;37.5;0;936;21.7
13/09/2015;6:00:00;19;7;2;2;2;0.05;80;286;0.4;41.7;0;936;20.8
13/09/2015;7:00:00;17;6;2;2;2;0.05;76;290;0.9;46.8;0;936;19.8
13/09/2015;8:00:00;25;5;2;2;2;0.05;73;280;1.5;51.6;0;936;19
13/09/2015;9:00:00;24;6;2;2;2;0.05;71;289;0.7;56.1;0;937;18.2
13/09/2015;10:00:00;21;11;2;3;2;0.05;67;293;0.8;56.9;0;937;18.1
13/09/2015;11:00:00;19;13;2;3;2;0.05;69;295;1;55.7;0;938;18.2
13/09/2015;12:00:00;21;5;2;4;2;0.05;68;309;0.4;51.9;0;938;18.9
13/09/2015;13:00:00;20;6;2;4;2;0.06;71;296;0.5;46.2;0;938;20.1
13/09/2015;14:00:00;20;7;2;3;2;0.05;80;292;1.1;36.3;0;938;21.8
13/09/2015;15:00:00;12;7;2;3;2;0.05;84;296;1.2;30.4;0;937;24.2
13/09/2015;16:00:00;14;4;2;2;2;0.05;87;309;2;25.1;0;936;25.6
13/09/2015;17:00:00;18;3;2;2;2;0.05;85;302;2.5;26;0;936;26
13/09/2015;18:00:00;20;5;2;3;2;0.05;86;298;2.5;25.9;0;935;26.1
13/09/2015;19:00:00;23;4;2;2;2;0.05;84;300;2.9;28.4;0;935;25.8
13/09/2015;20:00:00;25;2;2;3;2;0.05;78;292;2.3;33.2;0;936;24.6
13/09/2015;21:00:00;26;3;2;6;2;0.05;70;294;1.5;37.8;0;936;23.4
13/09/2015;22:00:00;24;2;2;5;2;0.05;69;285;1.5;42.2;0;937;22.8
13/09/2015;23:00:00;24;3;2;5;2;0.05;65;287;0.9;42.9;0;938;21.9
13/09/2015;0:00:00;22;6;2;3;2;0.06;67;294;1.4;50.4;0;938;20.6
14/09/2015;1:00:00;18;7;2;2;2;0.05;63;293;1.1;64.3;0;938;19.5
14/09/2015;2:00:00;20;8;2;2;2;0.05;60;292;1.5;71.5;0;938;19.1
14/09/2015;3:00:00;13;9;2;2;2;0.06;58;292;1.8;73.3;0;938;18.4
14/09/2015;4:00:00;11;6;2;2;2;0.07;60;286;1.3;58.9;0;939;18.1
14/09/2015;5:00:00;14;4;2;2;2;0.05;56;306;1.2;61.7;0;939;17.5
14/09/2015;6:00:00;14;8;2;3;2;0.06;47;317;0.9;68.5;0;939;16.7
14/09/2015;7:00:00;17;11;2;9;2;0.06;37;317;0.6;76.4;0;939;15.6
14/09/2015;8:00:00;18;10;2;12;3;0.06;31;288;0.3;77.3;0;940;15.2
14/09/2015;9:00:00;20;11;2;17;5;0.06;35;280;0.8;69;0;940;15.9
14/09/2015;10:00:00;20;11;2;14;5;0.06;42;291;1;63.1;0;940;16.6
14/09/2015;11:00:00;18;8;2;10;5;0.06;50;300;1.5;55.6;0;941;17.9
14/09/2015;12:00:00;18;7;2;9;4;0.05;54;296;0.9;54.3;0;941;18.4
14/09/2015;13:00:00;21;10;2;9;4;0.07;57;294;1.2;49.8;0;941;19.6
14/09/2015;14:00:00;12;11;2;9;3;0.05;64;292;1.4;42.2;0;940;21
14/09/2015;15:00:00;15;8;2;9;3;0.05;68;316;1.4;39.1;0;940;22
14/09/2015;16:00:00;14;4;2;6;3;0.06;70;314;1;38;0;939;23.6
14/09/2015;17:00:00;14;5;2;6;2;0.05;73;311;1.3;37.1;0;938;24.3
14/09/2015;18:00:00;15;6;2;8;2;0.05;75;310;1.4;33.6;0;938;24.8
14/09/2015;19:00:00;11;5;2;10;3;0.05;78;297;1.7;31.3;0;938;24.8
14/09/2015;20:00:00;11;8;2;13;2;0.05;77;296;1.4;31.9;0;937;24.3
14/09/2015;21:00:00;12;10;2;20;2;0.05;68;298;0.4;32.8;0;937;22.8
14/09/2015;22:00:00;16;4;2;24;2;0.06;63;277;0;34.5;0;937;21.6
14/09/2015;23:00:00;21;6;2;17;2;0.05;66;292;0;37.3;0;938;20.5
14/09/2015;0:00:00;17;10;2;6;2;0.06;74;311;0;40.3;0;938;19.8
15/09/2015;1:00:00;15;10;2;3;2;0.05;74;290;0.1;44;0;938;19.1
15/09/2015;2:00:00;17;8;2;2;2;0.05;79;282;0.2;43.6;0;938;18.9
15/09/2015;3:00:00;19;7;2;2;2;0.05;74;269;0;44;0;938;18.3
15/09/2015;4:00:00;17;8;2;2;2;0.05;72;274;0;44.3;0;937;17.7
15/09/2015;5:00:00;15;10;2;2;2;0.05;74;270;0;43.3;0;937;17.2
15/09/2015;6:00:00;17;12;2;2;2;0.05;82;287;0.2;41.1;0;937;17.2
15/09/2015;7:00:00;19;9;2;3;2;0.05;80;287;0.1;43.3;0;937;16.9
15/09/2015;8:00:00;20;7;2;8;2;0.05;76;270;0.1;43.7;0;937;17.1
15/09/2015;9:00:00;21;10;2;23;2;0.05;59;272;0;45;0;937;17
15/09/2015;10:00:00;25;12;2;18;3;0.05;66;271;0.2;43.3;0;937;18
15/09/2015;11:00:00;29;11;2;11;3;0.05;71;269;0.4;41.8;0;937;19.5
15/09/2015;12:00:00;26;10;2;13;3;0.05;75;317;0.7;40.1;0;937;20
15/09/2015;13:00:00;26;10;2;11;3;0.05;78;310;1.3;37.4;0;937;20.7
15/09/2015;14:00:00;25;9;2;11;3;0.05;77;296;1.3;35.9;0;936;20.9
15/09/2015;15:00:00;23;9;2;11;3;0.05;74;312;1.3;34.5;0;936;21.3
15/09/2015;16:00:00;21;9;2;10;2;0.05;75;292;1.3;30.3;0;935;21.6
15/09/2015;17:00:00;19;9;2;9;2;0.05;73;293;1;27.9;0;934;21.9
15/09/2015;18:00:00;20;9;2;9;2;0.05;74;267;0.9;26.7;0;935;21.9
15/09/2015;19:00:00;19;7;2;11;2;0.05;68;279;0.8;34.2;0;934;21.4
15/09/2015;20:00:00;19;5;2;12;2;0.05;63;290;0.4;43.9;0;934;20.4
15/09/2015;21:00:00;24;4;2;19;2;0.05;53;312;0;47.5;0;934;19.7
15/09/2015;22:00:00;25;11;2;27;2;0.05;43;48;0;48.2;0;933;19.4
15/09/2015;23:00:00;23;19;2;17;2;0.05;44;354;0;51.3;0;933;18.7
15/09/2015;0:00:00;20;12;2;12;2;0.05;42;78;0.1;55.3;0;933;17.9
16/09/2015;1:00:00;21;6;2;10;2;0.05;49;266;1.6;54;0;932;19.4
16/09/2015;2:00:00;21;8;2;2;2;0.05;61;266;1.3;54.1;0;932;20.4
16/09/2015;3:00:00;22;12;2;2;2;0.06;59;244;0.1;54.9;0;932;20.1
16/09/2015;4:00:00;20;12;2;2;2;0.05;67;241;1.1;52.5;0;931;20.3
16/09/2015;5:00:00;21;6;2;2;2;0.05;66;233;0.8;54.9;0;931;19.9
16/09/2015;6:00:00;16;6;2;2;2;0.05;63;242;1.2;57.3;0;931;19.5
16/09/2015;7:00:00;12;6;2;2;2;0.05;61;243;2;61.5;0;930;19
16/09/2015;8:00:00;14;5;2;3;2;0.05;57;246;1;61.3;0;930;19
16/09/2015;9:00:00;17;2;2;6;2;0.05;55;248;2.1;61.4;0;930;18.9
16/09/2015;10:00:00;30;4;2;2;2;0.06;57;246;3.1;58.5;0;930;19.5
16/09/2015;11:00:00;30;9;2;3;2;0.05;56;249;2.5;56;0;930;20.5
16/09/2015;12:00:00;25;8;0;0;0;0;0;244;3.5;54.6;0;930;21.7
16/09/2015;13:00:00;29;6;0;0;0;0;0;247;4;54.3;0;930;22.3
16/09/2015;14:00:00;33;7;2;2;2;0.05;57;242;4.1;53.5;0;929;23.4
16/09/2015;15:00:00;36;9;2;2;2;0.05;55;249;3.6;52;0;929;24.6
16/09/2015;16:00:00;41;8;2;2;2;0.05;59;251;4;53.7;0;929;24.5
16/09/2015;17:00:00;46;7;2;3;2;0.05;55;271;3.9;79.9;1.06;930;20.4
16/09/2015;18:00:00;31;6;2;6;3;0.05;53;252;2;67.3;0;929;21.4
16/09/2015;19:00:00;11;8;2;6;2;0.06;59;261;1.2;59.9;0.35;929;21.6
16/09/2015;20:00:00;14;9;2;14;2;0.08;41;319;1.1;95.8;9.18;929;18.1
16/09/2015;21:00:00;11;8;2;11;2;0.06;52;309;1.8;100;6.7;930;16.4
16/09/2015;22:00:00;10;9;2;12;2;0.1;45;289;0.9;100;0.7;930;16.5
16/09/2015;23:00:00;9;10;2;15;2;0.12;32;289;0;99.4;0;931;16.9
16/09/2015;0:00:00;8;4;2;12;2;0.07;35;284;0.1;89.7;0;932;17
17/09/2015;1:00:00;10;5;2;3;2;0.07;50;290;1.1;84;0.7;932;16.4
17/09/2015;2:00:00;11;7;2;2;2;0.07;51;287;1.5;79.7;0;933;15.9
17/09/2015;3:00:00;11;5;2;2;2;0.08;58;279;1.5;70.8;0;934;15.4
17/09/2015;4:00:00;14;6;2;3;2;0.08;53;271;0.1;73;0;934;14.6
17/09/2015;5:00:00;19;10;2;3;2;0.09;48;289;0.1;75.7;0;935;13.8
17/09/2015;6:00:00;15;10;2;4;2;0.09;41;285;0;82.8;0;936;13
17/09/2015;7:00:00;14;9;2;6;2;0.07;37;275;0;85.4;0;936;12.5
17/09/2015;8:00:00;13;7;2;18;4;0.09;27;322;0;83.4;0;936;12.1
17/09/2015;9:00:00;18;6;2;38;12;0.12;13;265;0;80.8;0;937;12.4
17/09/2015;10:00:00;21;8;2;20;7;0.07;41;287;0.5;64.8;0;938;14
17/09/2015;11:00:00;18;11;2;10;4;0.06;54;307;0.9;57;0;939;15.2
17/09/2015;12:00:00;15;9;2;9;4;0.08;60;314;0.8;52;0;939;16.2
17/09/2015;13:00:00;13;6;2;5;2;0.05;68;295;0.2;46.4;0;940;17.6
17/09/2015;14:00:00;11;5;2;5;3;0.05;72;293;0.3;42;0;940;18.8
17/09/2015;15:00:00;12;7;2;9;3;0.05;70;317;0.8;41.3;0;940;19.3
17/09/2015;16:00:00;12;8;2;6;2;0.05;76;299;1.2;40.1;0;939;19.8
17/09/2015;17:00:00;6;7;2;5;2;0.05;79;297;1;33.7;0;939;20.7
17/09/2015;18:00:00;7;6;2;8;2;0.05;81;318;0.6;33.1;0;939;21.1
17/09/2015;19:00:00;9;8;2;13;2;0.05;79;323;0.6;34.6;0;939;20.9
17/09/2015;20:00:00;11;13;2;14;2;0.05;76;321;0.1;33.9;0;939;21
17/09/2015;21:00:00;11;10;2;28;2;0.05;59;276;0;37;0;940;19.8
17/09/2015;22:00:00;11;10;2;26;2;0.06;52;275;0;41.3;0;940;18.7
17/09/2015;23:00:00;15;9;2;25;2;0.06;49;275;0;44.2;0;941;17.7
17/09/2015;0:00:00;19;8;2;37;3;0.05;29;2;0;51.7;0;942;16.6
18/09/2015;1:00:00;18;10;2;45;2;0.08;18;95;0;58.3;0;942;15.6
18/09/2015;2:00:00;18;10;2;40;2;0.07;14;96;0;65;0;942;14.5
18/09/2015;3:00:00;14;3;2;24;2;0.06;25;94;0;65.1;0;942;13.8
18/09/2015;4:00:00;11;4;2;30;2;0.05;11;94;0;72.9;0;942;12.9
18/09/2015;5:00:00;10;5;2;22;2;0.07;15;317;0;73.5;0;942;12.5
18/09/2015;6:00:00;10;7;2;26;4;0.06;6;289;0;82.3;0;943;11.5
18/09/2015;7:00:00;10;8;2;30;17;0.06;2;7;0;90.2;0;943;10.5
18/09/2015;8:00:00;7;8;2;29;25;0.06;2;74;0;98;0;943;9.8
18/09/2015;9:00:00;10;8;2;25;27;0.07;4;73;0;97.2;0;944;10.4
18/09/2015;10:00:00;17;11;2;24;21;0.05;12;111;0;75.3;0;945;12.9
18/09/2015;11:00:00;21;15;2;18;12;0.06;23;113;0;64;0;945;14.5
18/09/2015;12:00:00;23;10;2;12;7;0.05;39;107;0.1;54.4;0;945;16.7
18/09/2015;13:00:00;19;8;2;11;4;0.05;51;108;0.1;46.5;0;945;18.9
18/09/2015;14:00:00;15;8;2;8;3;0.05;66;109;0.2;36.8;0;945;21.3
18/09/2015;15:00:00;14;7;2;4;2;0.05;80;107;0.1;29.3;0;944;22.8
18/09/2015;16:00:00;13;6;2;4;2;0.05;86;65;0.3;27;0;944;23.8
18/09/2015;17:00:00;8;7;2;3;2;0.05;92;69;0.3;25.7;0;943;24.3
18/09/2015;18:00:00;8;8;2;2;2;0.05;99;94;0.1;24.7;0;942;24.8
18/09/2015;19:00:00;6;6;2;3;2;0.05;99;87;0;24.2;0;942;24.8
18/09/2015;20:00:00;7;5;2;8;2;0.05;94;51;0;23.8;0;942;24.3
18/09/2015;21:00:00;11;5;2;66;6;0.05;39;20;0;26.1;0;943;22.4
18/09/2015;22:00:00;15;6;2;95;25;0.06;10;318;0;31.6;0;944;20.7
18/09/2015;23:00:00;21;10;2;84;27;0.12;5;317;0;37.7;0;944;19.1
18/09/2015;0:00:00;23;11;2;73;17;0.08;10;317;0;43.1;0;944;17.2
19/09/2015;1:00:00;24;8;2;74;33;0.06;2;111;0;51.6;0;945;15.5
19/09/2015;2:00:00;21;10;2;67;19;0.06;3;107;0;57.1;0;945;14.3
19/09/2015;3:00:00;22;11;2;43;6;0.05;10;116;0;63.6;0;945;13.6
19/09/2015;4:00:00;18;8;2;23;2;0.05;14;121;0;69.8;0;945;12.9
19/09/2015;5:00:00;18;6;2;22;2;0.06;8;136;0;73.4;0;945;12.5
19/09/2015;6:00:00;16;6;2;18;2;0.05;15;129;0.1;73.8;0;945;12.6
19/09/2015;7:00:00;15;4;2;18;2;0.05;14;123;0.2;78.9;0;946;12.3
19/09/2015;8:00:00;16;3;2;19;2;0.05;11;128;0;85.8;0;946;11.5
19/09/2015;9:00:00;15;5;2;21;4;0.05;10;133;0;85.6;0;947;11.7
19/09/2015;10:00:00;15;8;2;14;5;0.05;26;116;0.2;70.9;0;948;14
19/09/2015;11:00:00;17;12;2;9;4;0.05;39;118;0.6;61;0;948;16.5
19/09/2015;12:00:00;19;12;2;5;2;0.05;58;105;0.4;55.5;0;948;19.3
19/09/2015;13:00:00;18;5;2;4;2;0.05;68;96;0.4;50.1;0;948;21.6
19/09/2015;14:00:00;21;7;2;3;2;0.05;81;85;0.5;43.1;0;947;24.1
19/09/2015;15:00:00;16;9;2;2;2;0.06;92;86;0.5;36.5;0;947;25.8
19/09/2015;16:00:00;14;6;2;2;2;0.05;97;45;0.3;29.6;0;946;26.8
19/09/2015;17:00:00;15;3;2;2;2;0.05;99;112;0.1;28.5;0;946;28
19/09/2015;18:00:00;13;4;2;2;2;0.05;103;129;0.1;29.4;0;945;27.9
19/09/2015;19:00:00;17;5;2;2;2;0.05;103;68;0.1;26.9;0;945;27.7
19/09/2015;20:00:00;13;6;2;6;2;0.05;96;69;0.1;26.4;0;945;27.1
19/09/2015;21:00:00;15;10;2;40;2;0.06;59;47;0;28.5;0;945;24.8
19/09/2015;22:00:00;18;13;2;45;2;0.09;47;134;0;33.9;0;946;22.5
19/09/2015;23:00:00;23;12;3;90;58;0.21;10;138;0;37.9;0;946;21.1
19/09/2015;0:00:00;30;17;2;96;37;0.2;3;32;0;39.6;0;946;19.9
20/09/2015;1:00:00;24;18;2;60;6;0.12;12;295;0;46.6;0;946;18.3
20/09/2015;2:00:00;20;15;2;57;10;0.09;9;72;0;55.5;0;947;16.3
20/09/2015;3:00:00;21;15;2;62;10;0.08;5;42;0;53.4;0;946;16.1
20/09/2015;4:00:00;19;12;2;31;3;0.07;15;135;0;68.4;0;946;13.9
20/09/2015;5:00:00;19;9;2;19;2;0.06;16;115;0;73.2;0;946;13.1
20/09/2015;6:00:00;19;7;2;15;2;0.06;17;132;0;73.5;0;946;12.4
20/09/2015;7:00:00;18;3;2;12;2;0.06;16;118;0;75.7;0;946;11.6
20/09/2015;8:00:00;14;3;2;11;2;0.06;16;139;0;76.5;0;947;11.3
20/09/2015;9:00:00;15;6;2;13;2;0.05;18;134;0;69.3;0;947;12.1
20/09/2015;10:00:00;17;8;2;7;3;0.05;25;120;0.1;63;0;947;13.7
20/09/2015;11:00:00;19;9;2;6;3;0.05;34;112;0.1;54.4;0;948;16.4
20/09/2015;12:00:00;17;14;2;5;2;0.05;45;112;0;49.6;0;947;19
20/09/2015;13:00:00;22;14;2;5;2;0.05;61;95;0;40;0;947;22.8
20/09/2015;14:00:00;24;9;2;3;2;0.06;87;113;0;30;0;947;26.7
20/09/2015;15:00:00;19;8;2;4;2;0.05;100;296;0.2;26.8;0;946;28.6
20/09/2015;16:00:00;19;6;2;4;2;0.05;105;328;1;26.8;0;945;28.9
20/09/2015;17:00:00;17;7;2;4;2;0.05;107;316;0.8;26;0;944;29.5
20/09/2015;18:00:00;14;9;2;5;2;0.05;108;314;0.8;25.4;0;943;29.9
20/09/2015;19:00:00;15;11;2;8;2;0.05;109;301;0.6;24.3;0;943;29.8
20/09/2015;20:00:00;15;14;2;13;2;0.05;103;294;0.1;24.9;0;943;29.4
20/09/2015;21:00:00;19;11;2;33;2;0.06;76;264;0;29.5;0;943;27.3
20/09/2015;22:00:00;24;15;2;67;5;0.1;38;315;0;31.5;0;943;25.4
20/09/2015;23:00:00;26;21;2;84;14;0.25;8;299;0;35.4;0;944;23.6
20/09/2015;0:00:00;36;25;2;75;12;0.18;12;295;0;36.8;0;944;22.7
21/09/2015;1:00:00;31;16;2;43;2;0.09;39;295;0;38.8;0;944;21.7
21/09/2015;2:00:00;20;10;2;47;2;0.08;31;22;0;44.1;0;944;20.3
21/09/2015;3:00:00;24;11;2;32;2;0.06;37;307;0;47.3;0;944;19.4
21/09/2015;4:00:00;19;12;2;18;2;0.07;37;122;0;56.4;0;944;17
21/09/2015;5:00:00;21;11;2;21;2;0.06;39;123;0;53.6;0;943;17.1
21/09/2015;6:00:00;21;12;2;17;2;0.06;30;121;0;66.2;0;943;14.8
21/09/2015;7:00:00;18;11;2;21;3;0.08;11;121;0;73.3;0;943;13.6
21/09/2015;8:00:00;18;4;2;35;13;0.06;3;113;0;73.1;0;943;12.9
21/09/2015;9:00:00;21;5;2;33;22;0.05;3;127;0;73.2;0;944;12.9
21/09/2015;10:00:00;24;6;2;22;13;0.06;14;116;0;61.1;0;944;15.4
21/09/2015;11:00:00;24;6;2;13;4;0.05;41;129;0;47.4;0;944;18.3
21/09/2015;12:00:00;23;7;2;17;5;0.06;47;119;0;39.9;0;944;21.4
21/09/2015;13:00:00;23;9;2;15;3;0.05;69;113;0;31.4;0;944;24.8
21/09/2015;14:00:00;22;8;2;8;2;0.05;106;47;0;23.9;0;943;28.6
21/09/2015;15:00:00;19;6;2;21;3;0.06;109;334;0.2;22.6;0;942;30
21/09/2015;16:00:00;16;8;2;10;2;0.08;113;307;1.4;23.4;0;941;30
21/09/2015;17:00:00;12;0;2;10;2;0.08;109;297;1.7;23.7;0;941;30.5
21/09/2015;18:00:00;18;8;2;11;2;0.06;108;295;1.9;24;0;940;30.8
21/09/2015;19:00:00;21;8;2;14;2;0.1;109;295;1.8;22.4;0;940;30.8
21/09/2015;20:00:00;24;9;2;17;2;0.09;106;293;1;21.8;0;940;30.1
21/09/2015;21:00:00;19;9;2;44;2;0.05;72;290;0;26.4;0;940;27.7
21/09/2015;22:00:00;20;11;2;62;2;0.06;49;289;0;30.5;0;940;25.4
21/09/2015;23:00:00;23;14;2;37;2;0.06;64;300;0;28.1;0;940;24.3
21/09/2015;0:00:00;20;11;2;21;2;0.05;77;307;0;24.8;0;941;23.5
22/09/2015;1:00:00;14;9;2;26;2;0.05;69;183;0;25.4;0;941;22.2
22/09/2015;2:00:00;15;8;2;17;2;0.05;69;287;0;28.9;0;941;21
22/09/2015;3:00:00;18;7;2;11;2;0.05;69;309;0;31.4;0;940;20
22/09/2015;4:00:00;17;7;2;15;2;0.05;57;314;0;34.7;0;940;18.9
