Fecha;Hora;S02;NO;NO2;PM10;O3;dd;vv;TMP;PRB;LL
28/08/2015;21:00:00;1;2.5;6;21;56;19;0.0;25.7;1010;0.0
28/08/2015;22:00:00;1;2.7;7;21;36;17;0.0;24.3;1011;0.0
28/08/2015;23:00:00;1;2.6;6;19;34;17;0.0;23.4;1011;0.0
28/08/2015;0:00:00;1;2.0;6;21;31;17;0.0;22.8;1011;0.0
29/08/2015;1:00:00;1;1.4;5;21;33;17;0.0;22.3;1011;0.0
29/08/2015;2:00:00;1;0.7;3;20;31;17;0.0;21.8;1011;0.0
29/08/2015;3:00:00;1;0.5;2;19;21;17;0.0;21.3;1010;0.0
29/08/2015;4:00:00;1;0.9;2;18;21;17;0.0;20.9;1010;0.0
29/08/2015;5:00:00;1;1.3;3;17;16;17;0.0;20.5;1010;0.0
29/08/2015;6:00:00;1;0.9;5;16;17;17;0.0;20.1;1010;0.0
29/08/2015;7:00:00;1;2.9;12;18;10;17;0.0;20.0;1010;0.0
29/08/2015;8:00:00;1;5.7;12;31;36;147;0.1;23.0;1011;0.0
29/08/2015;9:00:00;2;0.8;2;22;71;91;0.5;26.9;1011;0.0
29/08/2015;10:00:00;2;1.0;3;10;78;99;0.8;28.3;1011;0.0
29/08/2015;11:00:00;1;0.9;2;5;79;108;0.9;29.6;1012;0.0
29/08/2015;12:00:00;2;1.8;3;5;82;109;1.0;30.2;1011;0.0
29/08/2015;13:00:00;2;1.4;4;3;87;109;1.2;30.7;1011;0.0
29/08/2015;14:00:00;2;1.0;2;3;89;103;1.1;31.0;1011;0.0
29/08/2015;15:00:00;2;1.3;3;5;91;109;1.1;30.8;1011;0.0
29/08/2015;16:00:00;2;1.1;3;6;88;106;0.9;30.9;1010;0.0
29/08/2015;17:00:00;1;0.6;2;8;85;103;0.8;30.3;1010;0.0
29/08/2015;18:00:00;2;0.6;3;11;87;93;0.6;29.8;1010;0.0
29/08/2015;19:00:00;1;1.2;5;15;73;92;0.3;28.4;1010;0.0
29/08/2015;20:00:00;1;1.0;5;28;64;49;0.1;27.1;1010;0.0
29/08/2015;21:00:00;1;1.1;3;52;63;14;0.1;26.0;1010;0.0
29/08/2015;22:00:00;1;2.2;5;58;48;13;0.0;25.2;1011;0.0
29/08/2015;23:00:00;1;2.3;6;56;53;97;0.0;25.1;1011;0.0
29/08/2015;0:00:00;2;2.7;8;50;56;216;0.1;25.3;1011;0.0
30/08/2015;1:00:00;2;2.7;9;42;34;223;0.0;24.5;1010;0.0
30/08/2015;2:00:00;1;2.6;7;41;30;223;0.0;24.1;1010;0.0
30/08/2015;3:00:00;1;1.7;6;40;26;223;0.0;24.0;1010;0.0
30/08/2015;4:00:00;1;1.1;2;39;39;223;0.0;23.9;1009;0.0
30/08/2015;5:00:00;1;1.8;4;39;31;223;0.0;23.8;1009;0.0
30/08/2015;6:00:00;1;2.1;4;41;37;223;0.0;23.9;1009;0.0
30/08/2015;7:00:00;1;2.9;10;31;36;223;0.0;24.3;1010;0.0
30/08/2015;8:00:00;1;2.9;7;23;51;191;0.1;25.1;1010;0.0
30/08/2015;9:00:00;1;2.6;6;13;73;133;0.8;27.0;1010;0.0
30/08/2015;10:00:00;1;2.6;6;8;78;130;0.8;28.7;1010;0.0
30/08/2015;11:00:00;1;2.7;6;10;82;130;0.6;29.8;1010;0.0
30/08/2015;12:00:00;1;2.6;5;10;87;127;0.8;30.3;1010;0.0
30/08/2015;13:00:00;1;2.7;6;11;86;124;1.0;30.8;1009;0.0
30/08/2015;14:00:00;2;2.5;5;12;92;128;0.8;30.9;1009;0.0
30/08/2015;15:00:00;2;1.8;4;12;94;117;0.8;31.4;1009;0.0
30/08/2015;16:00:00;2;1.4;3;13;88;110;1.0;31.3;1008;0.0
30/08/2015;17:00:00;1;1.2;3;18;87;117;0.8;30.4;1008;0.0
30/08/2015;18:00:00;1;1.6;4;21;86;124;0.7;29.9;1008;0.0
30/08/2015;19:00:00;1;1.8;6;29;78;101;0.4;28.2;1008;0.0
30/08/2015;20:00:00;1;1.8;7;54;74;62;0.2;26.7;1007;0.0
30/08/2015;21:00:00;1;1.9;7;67;68;62;0.1;26.1;1008;0.0
30/08/2015;22:00:00;1;1.8;5;42;46;74;0.0;25.6;1008;0.0
30/08/2015;23:00:00;1;1.8;4;32;33;74;0.0;24.8;1009;0.0
30/08/2015;0:00:00;1;2.2;5;45;27;74;0.0;24.2;1008;0.0
31/08/2015;1:00:00;1;2.4;5;53;26;197;0.0;23.8;1008;0.0
31/08/2015;2:00:00;1;2.5;5;54;24;299;0.0;23.4;1008;0.0
31/08/2015;3:00:00;1;2.6;5;55;28;299;0.0;23.1;1008;0.0
31/08/2015;4:00:00;1;2.6;6;52;31;288;0.0;23.1;1007;0.0
31/08/2015;5:00:00;1;2.7;7;48;17;137;0.0;22.8;1006;0.0
31/08/2015;6:00:00;1;2.7;7;46;24;300;0.0;22.4;1006;0.0
31/08/2015;7:00:00;1;2.7;6;48;21;295;0.0;22.3;1006;0.0
31/08/2015;8:00:00;1;2.7;7;53;38;283;0.1;23.6;1006;0.0
31/08/2015;9:00:00;2;3.6;10;29;70;189;0.3;27.3;1007;0.0
31/08/2015;10:00:00;3;3.0;8;12;81;196;0.5;29.2;1007;0.0
31/08/2015;11:00:00;2;2.9;8;12;84;169;0.4;30.1;1008;0.0
31/08/2015;12:00:00;4;2.6;9;16;92;113;0.8;31.1;1007;0.0
31/08/2015;13:00:00;4;1.9;6;19;103;111;0.9;31.7;1007;0.0
31/08/2015;14:00:00;3;2.8;6;20;92;102;1.1;31.1;1007;0.0
31/08/2015;15:00:00;2;2.9;6;17;89;101;0.9;31.3;1006;0.0
31/08/2015;16:00:00;2;3.4;6;21;92;125;0.8;30.5;1006;0.0
31/08/2015;17:00:00;2;3.2;7;27;88;143;0.5;30.1;1005;0.0
31/08/2015;18:00:00;2;0.8;4;31;87;121;0.5;29.2;1005;0.0
31/08/2015;19:00:00;2;1.0;5;33;89;113;0.2;28.5;1005;0.0
31/08/2015;20:00:00;1;1.3;11;46;69;79;0.0;27.5;1005;0.0
31/08/2015;21:00:00;1;0.8;6;65;61;168;0.3;26.6;1006;0.0
31/08/2015;22:00:00;3;0.9;7;59;64;262;0.2;27.6;1007;0.0
31/08/2015;23:00:00;2;1.1;8;55;46;293;0.0;26.6;1007;0.0
31/08/2015;0:00:00;2;2.5;12;57;46;86;0.3;26.1;1006;0.0
01/09/2015;1:00:00;2;1.7;11;55;48;173;0.3;26.1;1005;0.0
01/09/2015;2:00:00;3;1.0;7;51;45;257;0.1;25.7;1005;0.0
01/09/2015;3:00:00;2;1.2;6;51;35;276;0.0;24.8;1004;0.0
01/09/2015;4:00:00;2;0.9;4;47;32;310;0.1;23.8;1004;0.0
01/09/2015;5:00:00;2;0.8;4;41;47;241;0.4;24.1;1005;0.0
01/09/2015;6:00:00;1;0.7;3;58;60;140;0.2;25.5;1005;0.2
01/09/2015;7:00:00;1;0.9;3;58;32;80;0.0;25.0;1006;0.2
01/09/2015;8:00:00;1;1.5;5;38;40;214;0.1;24.9;1006;0.5
01/09/2015;9:00:00;1;0.5;2;23;52;293;0.2;25.3;1006;0.6
01/09/2015;10:00:00;1;0.6;2;17;70;206;0.7;28.0;1007;0.6
01/09/2015;11:00:00;1;0.8;3;18;77;116;1.2;29.1;1007;0.6
01/09/2015;12:00:00;1;0.9;3;22;81;107;1.5;28.2;1007;0.6
01/09/2015;13:00:00;1;1.1;4;25;85;95;1.5;27.2;1008;0.6
01/09/2015;14:00:00;1;1.3;5;28;81;108;0.9;26.3;1008;0.7
01/09/2015;15:00:00;1;1.2;5;26;80;103;1.0;25.9;1008;1.0
01/09/2015;16:00:00;1;0.9;4;18;85;116;0.7;25.7;1008;1.0
01/09/2015;17:00:00;1;1.2;5;15;83;128;0.8;25.6;1008;1.0
01/09/2015;18:00:00;1;1.1;5;14;83;120;0.8;25.4;1008;1.0
01/09/2015;19:00:00;1;0.9;5;14;83;96;0.3;24.8;1007;1.0
01/09/2015;20:00:00;1;0.7;5;14;81;83;0.2;24.2;1007;1.0
01/09/2015;21:00:00;1;0.8;5;16;77;33;0.1;23.7;1008;1.0
01/09/2015;22:00:00;1;0.8;5;18;71;5;0.1;23.5;1008;1.0
01/09/2015;23:00:00;1;0.7;4;19;52;5;0.0;22.9;1008;1.0
01/09/2015;0:00:00;1;1.2;6;19;26;5;0.0;21.7;1008;1.0
02/09/2015;1:00:00;1;1.2;4;19;31;155;0.0;20.8;1008;1.0
02/09/2015;2:00:00;1;0.7;3;17;32;286;0.0;20.0;1008;0.0
02/09/2015;3:00:00;1;1.0;3;16;33;286;0.0;19.6;1008;0.0
02/09/2015;4:00:00;1;0.8;3;15;32;286;0.0;19.4;1007;0.0
02/09/2015;5:00:00;1;1.2;4;15;27;286;0.0;19.4;1007;0.0
02/09/2015;6:00:00;1;1.2;3;14;30;286;0.0;19.6;1007;0.0
02/09/2015;7:00:00;1;2.3;8;15;21;286;0.0;19.7;1007;0.0
02/09/2015;8:00:00;1;2.4;9;17;38;313;0.0;21.7;1007;0.0
02/09/2015;9:00:00;4;3.2;11;12;59;191;0.4;25.4;1007;0.0
02/09/2015;10:00:00;5;2.2;9;10;62;207;0.2;25.0;1008;0.0
02/09/2015;11:00:00;7;2.1;10;10;63;210;0.2;25.2;1007;0.0
02/09/2015;12:00:00;11;3.0;14;9;60;134;0.1;25.5;1008;0.0
02/09/2015;13:00:00;7;2.7;9;9;71;151;0.4;26.5;1007;0.0
02/09/2015;14:00:00;5;2.4;5;6;78;192;0.8;28.4;1007;0.0
02/09/2015;15:00:00;4;1.9;6;6;82;199;0.5;29.3;1006;0.0
02/09/2015;16:00:00;6;2.4;7;7;78;150;0.6;29.1;1006;0.0
02/09/2015;17:00:00;3;2.8;8;8;76;129;0.5;28.1;1005;0.0
02/09/2015;18:00:00;2;1.9;6;10;77;134;0.5;27.6;1005;0.0
02/09/2015;19:00:00;3;2.1;8;12;70;120;0.4;26.6;1005;0.0
02/09/2015;20:00:00;3;0.9;4;13;74;159;0.2;25.9;1005;0.0
02/09/2015;21:00:00;2;0.3;2;13;74;220;0.6;25.4;1006;0.0
02/09/2015;22:00:00;2;0.3;2;14;71;213;0.3;24.7;1006;0.0
02/09/2015;23:00:00;2;0.6;3;14;60;269;0.0;23.7;1006;0.0
02/09/2015;0:00:00;1;0.8;4;14;44;284;0.0;22.6;1006;0.0
03/09/2015;1:00:00;2;0.7;4;14;48;282;0.1;22.2;1006;0.0
03/09/2015;2:00:00;1;0.7;3;14;48;288;0.0;22.6;1005;0.0
03/09/2015;3:00:00;1;0.7;3;14;52;288;0.0;22.8;1005;0.0
03/09/2015;4:00:00;1;0.7;3;14;49;288;0.0;22.9;1004;0.0
03/09/2015;5:00:00;1;1.1;4;15;47;282;0.0;22.9;1003;0.0
03/09/2015;6:00:00;1;1.5;5;21;57;264;0.2;23.2;1003;0.0
03/09/2015;7:00:00;1;6.6;15;27;33;229;0.0;22.8;1003;0.0
03/09/2015;8:00:00;1;1.4;7;34;54;188;0.5;23.7;1004;0.0
03/09/2015;9:00:00;1;1.0;5;23;73;109;0.5;25.8;1004;0.0
03/09/2015;10:00:00;1;0.7;3;14;76;130;0.3;28.1;1004;0.0
03/09/2015;11:00:00;1;2.1;6;15;76;152;0.7;28.9;1004;0.0
03/09/2015;12:00:00;1;0.7;3;16;82;128;1.1;27.5;1004;0.0
03/09/2015;13:00:00;2;0.4;2;20;81;169;1.0;27.7;1003;0.0
03/09/2015;14:00:00;1;0.5;2;21;83;142;0.9;27.6;1004;0.0
03/09/2015;15:00:00;2;0.7;3;19;74;231;1.4;29.5;1003;0.0
03/09/2015;16:00:00;1;0.9;3;18;76;167;0.9;29.6;1003;0.0
03/09/2015;17:00:00;1;1.1;5;23;77;96;0.9;27.9;1003;0.0
03/09/2015;18:00:00;1;0.6;3;23;79;104;0.9;26.7;1003;0.0
03/09/2015;19:00:00;1;0.6;4;26;78;107;0.7;25.6;1003;0.0
03/09/2015;20:00:00;1;0.7;5;41;74;88;0.3;24.8;1004;0.0
03/09/2015;21:00:00;1;0.7;4;47;72;78;0.3;24.3;1004;0.0
03/09/2015;22:00:00;1;0.6;3;52;63;149;0.1;24.2;1005;0.6
03/09/2015;23:00:00;1;0.8;4;44;57;143;0.2;23.5;1005;2.0
03/09/2015;0:00:00;1;0.6;3;27;60;56;0.3;23.0;1005;2.0
04/09/2015;1:00:00;1;0.7;3;28;51;31;0.1;22.8;1006;2.0
04/09/2015;2:00:00;1;0.5;3;31;79;124;0.6;22.5;1005;7.2
04/09/2015;3:00:00;1;0.6;3;30;82;122;0.6;22.1;1005;15.1
04/09/2015;4:00:00;1;0.8;3;32;90;133;0.7;21.6;1005;56.1
04/09/2015;5:00:00;1;0.5;3;28;92;137;0.3;21.1;1005;98.8
04/09/2015;6:00:00;1;0.8;4;23;80;47;0.2;21.1;1005;
04/09/2015;7:00:00;1;1.3;6;18;68;78;0.1;20.9;1005;
04/09/2015;8:00:00;1;1.6;8;16;64;50;0.2;20.7;1005;
04/09/2015;9:00:00;1;1.9;9;14;69;84;0.3;20.9;1006;
04/09/2015;10:00:00;1;0.9;5;14;68;123;0.5;21.3;1006;
04/09/2015;11:00:00;1;0.8;5;15;67;123;0.3;21.5;1006;
04/09/2015;12:00:00;1;1.9;8;15;69;92;0.3;22.0;1005;
04/09/2015;13:00:00;1;1.5;6;13;78;113;0.9;24.6;1005;
04/09/2015;14:00:00;1;1.0;5;4;84;109;0.9;25.2;1004;
04/09/2015;15:00:00;1;1.1;6;2;86;121;0.7;24.0;1004;
04/09/2015;16:00:00;1;1.0;5;6;89;173;1.0;22.3;1005;
04/09/2015;17:00:00;1;1.6;8;16;80;120;0.3;20.7;1004;
04/09/2015;18:00:00;1;1.4;6;20;87;113;0.7;20.3;1005;
04/09/2015;19:00:00;1;1.0;5;16;89;173;0.5;19.6;1005;
04/09/2015;20:00:00;1;1.1;6;12;81;216;0.3;19.0;1006;
04/09/2015;21:00:00;1;0.5;4;11;80;107;0.3;19.0;1006;
04/09/2015;22:00:00;1;0.3;2;8;81;173;0.4;19.3;1007;
04/09/2015;23:00:00;1;0.2;2;8;84;252;0.8;19.6;1007;
04/09/2015;0:00:00;1;0.1;1;8;73;211;0.3;19.3;1007;
05/09/2015;1:00:00;1;0.1;1;9;80;311;0.5;18.6;1007;
05/09/2015;2:00:00;1;0.1;1;9;84;164;0.8;19.0;1007;3.8
05/09/2015;3:00:00;1;0.1;2;8;85;222;0.7;19.3;1007;0.0
05/09/2015;4:00:00;1;0.2;2;7;79;272;0.5;19.3;1007;0.0
05/09/2015;5:00:00;1;0.3;2;8;74;157;0.3;19.4;1007;0.0
05/09/2015;6:00:00;1;0.4;3;8;54;61;0.0;19.2;1008;0.0
05/09/2015;7:00:00;1;0.4;3;9;53;194;0.1;18.7;1009;0.0
05/09/2015;8:00:00;1;0.9;4;8;66;136;0.2;19.6;1009;0.0
05/09/2015;9:00:00;1;1.4;6;6;72;70;0.3;22.4;1010;0.0
05/09/2015;10:00:00;2;1.6;7;5;79;95;0.6;22.9;1010;0.0
05/09/2015;11:00:00;1;2.0;5;5;84;121;0.7;24.1;1011;0.0
05/09/2015;12:00:00;2;1.9;7;6;86;107;0.8;24.4;1011;0.0
05/09/2015;13:00:00;1;1.5;5;7;90;130;0.7;24.7;1011;0.0
05/09/2015;14:00:00;1;1.5;5;7;92;114;1.0;24.7;1011;0.0
05/09/2015;15:00:00;1;2.1;6;8;91;99;0.7;24.8;1011;0.0
05/09/2015;16:00:00;1;1.0;5;10;87;117;0.4;23.4;1010;0.0
05/09/2015;17:00:00;1;0.8;6;11;85;90;0.2;22.5;1010;0.0
05/09/2015;18:00:00;1;1.4;8;13;76;99;0.0;22.2;1011;0.0
05/09/2015;19:00:00;1;1.3;7;13;67;78;0.0;21.7;1011;0.0
05/09/2015;20:00:00;1;1.3;5;14;55;78;0.0;20.7;1011;0.0
05/09/2015;21:00:00;1;1.3;4;14;52;78;0.0;19.8;1011;0.0
05/09/2015;22:00:00;1;1.7;6;15;44;78;0.0;19.5;1012;0.0
05/09/2015;23:00:00;1;1.8;6;15;46;78;0.0;19.5;1012;0.0
05/09/2015;0:00:00;1;2.1;7;14;40;78;0.0;19.2;1012;0.0
06/09/2015;1:00:00;1;1.4;5;15;45;78;0.0;18.7;1012;0.0
06/09/2015;2:00:00;1;1.2;4;15;51;78;0.0;18.8;1012;0.0
06/09/2015;3:00:00;1;1.5;5;15;35;78;0.0;18.9;1011;0.0
06/09/2015;4:00:00;1;1.8;6;15;41;50;0.0;19.0;1011;0.0
06/09/2015;5:00:00;1;2.2;7;15;32;35;0.0;19.1;1011;0.0
06/09/2015;6:00:00;1;1.8;6;15;49;34;0.0;19.1;1011;0.0
06/09/2015;7:00:00;1;1.6;6;14;52;21;0.0;19.2;1012;0.0
06/09/2015;8:00:00;1;1.7;8;14;61;15;0.0;19.6;1012;0.0
06/09/2015;9:00:00;1;1.8;7;13;70;76;0.1;21.0;1013;0.0
06/09/2015;10:00:00;1;2.1;7;12;75;113;0.2;22.0;1013;0.0
06/09/2015;11:00:00;1;2.3;6;11;80;116;0.7;23.4;1013;0.0
06/09/2015;12:00:00;1;2.6;7;10;81;117;0.6;23.6;1013;0.0
06/09/2015;13:00:00;1;2.4;6;11;84;110;0.6;22.8;1013;0.0
06/09/2015;14:00:00;1;1.9;6;12;83;122;0.5;22.6;1013;0.0
06/09/2015;15:00:00;2;2.1;6;12;84;107;0.4;22.7;1013;0.0
06/09/2015;16:00:00;1;2.0;5;12;86;108;0.6;23.1;1013;0.0
06/09/2015;17:00:00;1;2.0;5;12;88;118;0.5;23.6;1012;0.0
06/09/2015;18:00:00;1;1.7;5;12;90;96;0.3;23.5;1012;0.0
06/09/2015;19:00:00;1;1.5;6;13;78;127;0.0;22.7;1012;0.0
06/09/2015;20:00:00;1;1.3;5;16;56;113;0.0;20.2;1012;0.0
06/09/2015;21:00:00;1;1.3;5;16;46;113;0.0;18.3;1013;0.0
06/09/2015;22:00:00;1;1.5;5;16;43;113;0.0;17.4;1013;0.0
06/09/2015;23:00:00;1;1.5;5;15;42;113;0.0;16.7;1013;0.0
06/09/2015;0:00:00;1;2.0;6;15;40;113;0.0;16.6;1014;0.0
07/09/2015;1:00:00;2;2.5;14;15;26;113;0.0;17.0;1014;0.0
07/09/2015;2:00:00;2;2.3;9;14;33;113;0.0;17.1;1013;0.0
07/09/2015;3:00:00;2;1.6;6;13;38;113;0.0;16.3;1012;0.0
07/09/2015;4:00:00;2;1.5;5;13;33;113;0.0;15.9;1012;0.0
07/09/2015;5:00:00;1;1.6;5;12;34;113;0.0;15.7;1012;0.0
07/09/2015;6:00:00;1;1.0;4;12;36;113;0.0;15.5;1012;0.0
07/09/2015;7:00:00;1;1.1;4;12;35;113;0.0;15.4;1012;0.0
07/09/2015;8:00:00;1;2.3;7;14;37;113;0.0;17.7;1012;0.0
07/09/2015;9:00:00;1;3.0;10;11;71;92;0.2;22.7;1012;0.0
07/09/2015;10:00:00;1;2.5;7;9;87;109;0.5;24.7;1013;0.0
07/09/2015;11:00:00;2;3.0;9;9;85;123;0.5;25.1;1013;0.0
07/09/2015;12:00:00;2;2.6;8;11;84;131;0.5;24.9;1013;0.0
07/09/2015;13:00:00;2;1.8;6;11;86;132;0.7;24.9;1012;0.0
07/09/2015;14:00:00;2;1.6;6;13;88;133;0.8;25.6;1012;0.0
07/09/2015;15:00:00;2;1.3;5;13;88;118;0.8;26.0;1011;0.0
07/09/2015;16:00:00;1;1.3;5;13;87;118;0.7;25.4;1011;0.0
07/09/2015;17:00:00;2;1.5;5;14;85;108;0.6;25.2;1011;0.0
07/09/2015;18:00:00;1;2.0;7;16;82;104;0.3;23.7;1011;0.0
07/09/2015;19:00:00;2;2.5;9;17;73;55;0.0;22.6;1011;0.0
07/09/2015;20:00:00;1;1.0;4;17;66;38;0.0;21.6;1011;0.0
07/09/2015;21:00:00;1;0.6;3;18;62;38;0.0;20.4;1011;0.0
07/09/2015;22:00:00;1;1.0;5;17;53;38;0.0;20.2;1011;0.0
07/09/2015;23:00:00;1;1.3;6;17;45;38;0.0;20.1;1011;0.0
07/09/2015;0:00:00;1;1.5;8;17;40;38;0.0;19.6;1011;0.0
08/09/2015;1:00:00;1;1.3;6;17;36;38;0.0;19.2;1011;0.0
08/09/2015;2:00:00;1;1.7;5;17;43;38;0.0;19.1;1010;0.0
08/09/2015;3:00:00;1;1.4;4;16;66;316;0.2;19.3;1010;0.0
08/09/2015;4:00:00;1;0.7;4;15;54;93;0.0;18.8;1009;0.0
08/09/2015;5:00:00;1;0.8;4;;60;81;0.1;18.0;1009;0.0
08/09/2015;6:00:00;1;1.0;5;;65;84;0.1;18.6;1008;0.0
08/09/2015;7:00:00;1;1.7;9;;49;42;0.0;17.7;1009;0.0
08/09/2015;8:00:00;36;6.4;28;;33;43;0.0;19.2;1009;0.0
08/09/2015;9:00:00;2;2.6;10;;74;74;0.4;22.2;1009;0.0
08/09/2015;10:00:00;2;2.5;9;;82;122;0.7;23.4;1009;0.0
08/09/2015;11:00:00;2;2.3;8;;86;149;0.9;23.9;1009;0.0
08/09/2015;12:00:00;1;2.6;8;;88;138;0.9;23.3;1009;0.0
08/09/2015;13:00:00;1;2.2;7;;88;152;0.8;23.5;1009;0.0
08/09/2015;14:00:00;1;2.7;8;;88;98;0.8;23.4;1008;0.0
08/09/2015;15:00:00;2;2.3;7;;93;138;0.9;23.6;1008;0.0
08/09/2015;16:00:00;2;2.2;8;;99;124;0.8;23.2;1007;0.0
08/09/2015;17:00:00;2;2.2;8;;100;121;1.0;22.7;1007;0.0
08/09/2015;18:00:00;2;2.1;7;;100;101;0.9;22.2;1007;0.0
08/09/2015;19:00:00;2;1.9;6;;99;206;0.4;21.7;1007;0.0
08/09/2015;20:00:00;1;1.9;5;;80;326;0.2;20.6;1007;0.5
08/09/2015;21:00:00;1;1.9;5;;75;303;0.6;18.4;1008;1.9
08/09/2015;22:00:00;1;1.9;5;;72;214;0.5;17.6;1008;2.0
08/09/2015;23:00:00;1;1.9;5;;86;277;0.8;18.6;1008;2.0
08/09/2015;0:00:00;1;1.9;5;;95;279;1.0;20.0;1008;2.0
09/09/2015;1:00:00;1;1.4;4;;93;205;0.8;20.4;1007;2.0
09/09/2015;2:00:00;2;1.0;4;;92;85;0.2;20.1;1007;0.1
09/09/2015;3:00:00;1;0.9;4;;93;156;0.2;20.0;1006;0.5
09/09/2015;4:00:00;1;0.6;3;;90;197;0.5;18.8;1006;1.7
09/09/2015;5:00:00;1;0.6;3;;91;307;0.4;18.5;1006;2.8
09/09/2015;6:00:00;1;0.7;4;;86;276;0.2;17.8;1006;5.6
09/09/2015;7:00:00;1;1.7;12;;69;158;0.2;17.9;1006;6.5
09/09/2015;8:00:00;1;1.9;12;;60;348;0.0;17.8;1007;6.8
09/09/2015;9:00:00;1;3.4;11;;57;265;0.2;18.4;1007;6.8
09/09/2015;10:00:00;1;2.3;7;;95;157;0.9;21.9;1007;6.8
09/09/2015;11:00:00;1;1.9;5;;101;142;1.5;23.8;1007;6.8
09/09/2015;12:00:00;1;2.0;6;;100;201;0.9;24.9;1007;6.8
09/09/2015;13:00:00;2;3.0;7;;100;183;0.7;25.6;1007;6.8
09/09/2015;14:00:00;2;0.4;1;;100;205;0.8;25.8;1007;6.8
09/09/2015;15:00:00;1;0.3;1;;100;168;0.9;26.1;1007;6.8
09/09/2015;16:00:00;2;0.4;1;;100;167;1.1;25.7;1007;6.8
09/09/2015;17:00:00;2;0.8;1;;98;211;0.7;25.5;1006;6.8
09/09/2015;18:00:00;2;0.2;1;;98;269;0.6;25.2;1006;6.8
09/09/2015;19:00:00;2;0.3;2;;94;182;0.5;23.3;1006;6.8
09/09/2015;20:00:00;2;0.3;2;;77;66;0.1;21.5;1007;6.8
09/09/2015;21:00:00;1;0.2;1;;71;56;0.1;20.6;1007;6.8
09/09/2015;22:00:00;2;0.4;2;;44;52;0.0;19.6;1008;6.8
09/09/2015;23:00:00;2;0.3;2;;34;52;0.0;18.6;1008;6.8
09/09/2015;0:00:00;2;0.1;1;;37;52;0.0;18.0;1008;6.8
10/09/2015;1:00:00;2;0.0;0;;28;52;0.0;17.4;1008;6.8
10/09/2015;2:00:00;2;0.0;0;;30;52;0.0;17.2;1008;0.2
10/09/2015;3:00:00;2;0.0;2;;22;52;0.0;16.6;1007;0.0
10/09/2015;4:00:00;2;0.0;2;;22;52;0.0;16.4;1007;0.0
10/09/2015;5:00:00;2;0.0;1;;26;52;0.0;16.4;1007;0.0
10/09/2015;6:00:00;2;0.0;0;;27;52;0.0;16.4;1007;0.0
10/09/2015;7:00:00;2;0.0;0;;26;52;0.0;16.4;1007;0.0
10/09/2015;8:00:00;2;0.1;2;;33;52;0.0;17.3;1007;0.0
10/09/2015;9:00:00;1;1.1;8;;43;93;0.1;18.5;1007;0.0
10/09/2015;10:00:00;1;0.5;4;;57;240;0.1;19.9;1008;0.0
10/09/2015;11:00:00;2;2.2;9;;59;213;0.2;21.6;1007;0.0
10/09/2015;12:00:00;2;2.5;18;;47;216;0.3;22.2;1007;0.0
10/09/2015;13:00:00;1;5.8;9;;48;231;0.1;21.7;1008;0.5
10/09/2015;14:00:00;1;4.0;4;;58;290;0.1;19.7;1008;2.0
10/09/2015;15:00:00;1;0.3;3;;58;231;0.5;19.8;1007;2.4
10/09/2015;16:00:00;1;0.0;2;;66;272;0.6;20.2;1007;2.5
10/09/2015;17:00:00;2;0.1;2;;75;257;0.4;20.6;1006;2.6
10/09/2015;18:00:00;2;0.1;2;;84;232;0.5;22.3;1006;2.6
10/09/2015;19:00:00;2;0.1;2;;51;303;0.0;22.3;1006;2.6
10/09/2015;20:00:00;2;0.2;2;;45;303;0.0;19.8;1006;2.6
10/09/2015;21:00:00;2;0.2;2;;46;332;0.1;19.2;1007;2.6
10/09/2015;22:00:00;2;0.9;3;;34;340;0.1;19.2;1007;2.6
10/09/2015;23:00:00;2;0.5;1;;48;291;0.1;19.3;1007;2.6
10/09/2015;0:00:00;2;0.4;2;;36;268;0.0;19.5;1007;2.6
11/09/2015;1:00:00;2;0.5;2;;28;268;0.0;19.2;1007;2.6
11/09/2015;2:00:00;2;0.5;3;;23;268;0.0;19.0;1007;0.1
11/09/2015;3:00:00;2;0.2;2;;32;276;0.0;18.9;1007;0.2
11/09/2015;4:00:00;2;0.2;2;;31;292;0.0;18.7;1007;0.3
11/09/2015;5:00:00;2;0.2;2;;27;292;0.0;18.6;1007;0.4
11/09/2015;6:00:00;2;0.3;2;;26;292;0.0;18.5;1007;0.4
11/09/2015;7:00:00;2;0.6;5;;17;292;0.0;18.3;1007;0.4
11/09/2015;8:00:00;2;0.6;6;;16;292;0.0;18.8;1007;0.4
11/09/2015;9:00:00;2;0.6;3;;37;292;0.0;20.0;1007;0.4
11/09/2015;10:00:00;2;0.8;4;;67;257;0.2;22.4;1008;0.4
11/09/2015;11:00:00;2;0.8;4;;80;204;0.5;24.6;1008;0.4
11/09/2015;12:00:00;2;0.6;4;;82;194;0.7;26.0;1008;0.4
11/09/2015;13:00:00;2;0.6;4;;87;199;0.6;27.3;1008;0.4
11/09/2015;14:00:00;2;1.0;4;;90;196;0.7;27.8;1007;0.4
11/09/2015;15:00:00;2;1.6;5;;89;187;0.6;28.5;1007;0.4
11/09/2015;16:00:00;2;1.0;4;;88;176;0.6;28.5;1007;0.4
11/09/2015;17:00:00;2;0.9;3;;87;174;0.6;28.0;1007;0.4
11/09/2015;18:00:00;2;1.6;5;;86;194;0.7;26.9;1007;0.4
11/09/2015;19:00:00;2;2.3;6;;84;200;0.4;25.5;1007;0.4
