Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;LL;PRB;TMP;BEN;TOL;XIL
16/07/2015;23:00:00;21;2;38;3;64;;;;;;;;
16/07/2015;0:00:00;21;2;29;3;66;;;;;;;;
17/07/2015;1:00:00;17;2;20;2;68;;;;;;;;
17/07/2015;2:00:00;15;3;25;2;63;;;;;;;;
17/07/2015;3:00:00;19;6;24;2;65;;;;;;;;
17/07/2015;4:00:00;12;2;18;2;70;;;;;;;;
17/07/2015;5:00:00;12;2;15;2;60;;;;;;;;
17/07/2015;6:00:00;10;2;14;2;81;;;;;;;;
17/07/2015;7:00:00;10;2;25;2;66;;;;;;;;
17/07/2015;8:00:00;17;2;35;3;64;;;;;;;;
17/07/2015;9:00:00;14;2;52;7;39;;;;;;;;
17/07/2015;10:00:00;18;2;31;2;73;;;;;;;;
17/07/2015;11:00:00;15;2;28;2;83;;;;;;;;
17/07/2015;12:00:00;0;2;0;0;82;;;;;;;;
17/07/2015;13:00:00;0;3;24;3;0;;;;;;;;
17/07/2015;14:00:00;0;0;14;2;90;;;;;;;;
17/07/2015;15:00:00;16;2;17;2;86;;;;;;;;
17/07/2015;16:00:00;15;3;18;3;91;;;;;;;;
17/07/2015;17:00:00;21;7;19;4;88;;;;;;;;
17/07/2015;18:00:00;11;8;18;2;89;;;;;;;;
17/07/2015;19:00:00;17;6;26;4;82;;;;;;;;
17/07/2015;20:00:00;12;8;37;5;78;;;;;;;;
17/07/2015;21:00:00;9;12;34;9;86;;;;;;;;
17/07/2015;22:00:00;19;15;26;4;86;;;;;;;;
17/07/2015;23:00:00;6;12;24;3;86;;;;;;;;
17/07/2015;0:00:00;20;9;19;2;87;;;;;;;;
18/07/2015;1:00:00;14;10;18;3;88;;;;;;;;
18/07/2015;2:00:00;17;13;22;4;84;;;;;;;;
18/07/2015;3:00:00;13;14;16;2;77;;;;;;;;
18/07/2015;4:00:00;10;16;17;2;70;;;;;;;;
18/07/2015;5:00:00;5;18;16;2;70;;;;;;;;
18/07/2015;6:00:00;7;18;16;3;60;;;;;;;;
18/07/2015;7:00:00;9;17;22;4;55;;;;;;;;
18/07/2015;8:00:00;9;19;23;7;60;;;;;;;;
18/07/2015;9:00:00;10;19;22;4;58;;;;;;;;
18/07/2015;10:00:00;11;64;30;4;76;;;;;;;;
18/07/2015;11:00:00;10;65;24;3;88;;;;;;;;
18/07/2015;12:00:00;8;18;29;5;87;;;;;;;;
18/07/2015;13:00:00;4;14;25;4;93;;;;;;;;
18/07/2015;14:00:00;5;15;30;6;93;;;;;;;;
18/07/2015;15:00:00;4;16;23;3;98;;;;;;;;
18/07/2015;16:00:00;16;18;16;2;107;;;;;;;;
18/07/2015;17:00:00;10;22;16;2;108;;;;;;;;
18/07/2015;18:00:00;8;25;18;3;102;;;;;;;;
18/07/2015;19:00:00;16;23;18;2;103;;;;;;;;
18/07/2015;20:00:00;6;22;24;5;112;;;;;;;;
18/07/2015;21:00:00;7;22;23;3;119;;;;;;;;
18/07/2015;22:00:00;11;19;20;3;98;;;;;;;;
18/07/2015;23:00:00;11;17;18;3;84;;;;;;;;
18/07/2015;0:00:00;10;15;17;2;77;;;;;;;;
19/07/2015;1:00:00;12;11;20;2;63;;;;;;;;
19/07/2015;2:00:00;12;11;18;2;60;;;;;;;;
19/07/2015;3:00:00;7;13;17;3;53;;;;;;;;
19/07/2015;4:00:00;5;15;15;4;58;;;;;;;;
19/07/2015;5:00:00;8;18;19;4;49;;;;;;;;
19/07/2015;6:00:00;7;18;14;3;49;;;;;;;;
19/07/2015;7:00:00;7;18;17;4;41;;;;;;;;
19/07/2015;8:00:00;2;16;20;6;35;;;;;;;;
19/07/2015;9:00:00;3;15;21;7;35;;;;;;;;
19/07/2015;10:00:00;11;14;19;8;43;;;;;;;;
19/07/2015;11:00:00;7;17;16;5;56;;;;;;;;
19/07/2015;12:00:00;5;16;17;4;56;;;;;;;;
19/07/2015;13:00:00;9;13;18;6;63;;;;;;;;
19/07/2015;14:00:00;10;18;23;6;65;;;;;;;;
19/07/2015;15:00:00;10;19;17;4;70;;;;;;;;
19/07/2015;16:00:00;12;20;16;3;74;;;;;;;;
19/07/2015;17:00:00;12;21;14;3;73;;;;;;;;
19/07/2015;18:00:00;8;24;13;3;79;;;;;;;;
19/07/2015;19:00:00;7;25;18;4;76;;;;;;;;
19/07/2015;20:00:00;11;22;21;3;71;;;;;;;;
19/07/2015;21:00:00;13;21;20;5;65;;;;;;;;
19/07/2015;22:00:00;6;17;19;4;59;;;;;;;;
19/07/2015;23:00:00;3;16;19;4;67;;;;;;;;
19/07/2015;0:00:00;8;12;18;4;64;;;;;;;;
20/07/2015;1:00:00;9;10;22;3;47;;;;;;;;
20/07/2015;2:00:00;11;11;18;4;46;;;;;;;;
20/07/2015;3:00:00;12;13;13;3;55;;;;;;;;
20/07/2015;4:00:00;9;13;13;4;56;;;;;;;;
20/07/2015;5:00:00;7;15;13;4;49;;;;;;;;
20/07/2015;6:00:00;7;14;15;3;44;;;;;;;;
20/07/2015;7:00:00;10;15;34;8;20;;;;;;;;
20/07/2015;8:00:00;13;15;44;16;11;;;;;;;;
20/07/2015;9:00:00;19;15;52;35;12;;;;;;;;
20/07/2015;10:00:00;42;2;34;12;30;;;;;;;;
20/07/2015;11:00:00;13;2;30;9;47;;;;;;;;
20/07/2015;12:00:00;12;2;28;6;63;;;;;;;;
20/07/2015;13:00:00;8;2;19;5;71;;;;;;;;
20/07/2015;14:00:00;2;4;16;4;70;;;;;;;;
20/07/2015;15:00:00;2;4;16;4;69;;;;;;;;
20/07/2015;16:00:00;6;4;9;2;73;;;;;;;;
20/07/2015;17:00:00;8;4;13;4;73;;;;;;;;
20/07/2015;18:00:00;7;7;22;6;68;;;;;;;;
20/07/2015;19:00:00;16;3;29;7;64;;;;;;;;
20/07/2015;20:00:00;7;2;31;9;66;;;;;;;;
20/07/2015;21:00:00;7;3;30;9;66;;;;;;;;
20/07/2015;22:00:00;6;77;21;6;69;;;;;;;;
20/07/2015;23:00:00;4;16;23;4;60;;;;;;;;
20/07/2015;0:00:00;19;3;17;5;68;;;;;;;;
21/07/2015;1:00:00;8;2;18;4;63;;;;;;;;
21/07/2015;2:00:00;8;2;20;3;61;;;;;;;;
21/07/2015;3:00:00;7;2;18;3;59;;;;;;;;
21/07/2015;4:00:00;4;2;21;7;51;;;;;;;;
21/07/2015;5:00:00;8;2;12;4;51;;;;;;;;
21/07/2015;6:00:00;13;3;14;4;47;;;;;;;;
21/07/2015;7:00:00;17;2;26;7;31;;;;;;;;
21/07/2015;8:00:00;9;2;44;14;15;;;;;;;;
21/07/2015;9:00:00;11;2;55;28;9;;;;;;;;
21/07/2015;10:00:00;13;4;43;13;34;;;;;;;;
21/07/2015;11:00:00;17;2;30;5;57;;;;;;;;
21/07/2015;12:00:00;14;2;31;9;59;;;;;;;;
21/07/2015;13:00:00;14;3;22;5;74;;;;;;;;
21/07/2015;14:00:00;13;5;28;8;75;;;;;;;;
21/07/2015;15:00:00;11;6;22;4;82;;;;;;;;
21/07/2015;16:00:00;10;116;17;3;83;;;;;;;;
21/07/2015;17:00:00;12;349;22;4;83;;;;;;;;
21/07/2015;18:00:00;13;310;23;5;82;;;;;;;;
21/07/2015;19:00:00;10;266;34;11;73;;;;;;;;
21/07/2015;20:00:00;10;252;30;8;74;;;;;;;;
21/07/2015;21:00:00;7;69;31;7;75;;;;;;;;
21/07/2015;22:00:00;5;7;21;4;71;;;;;;;;
21/07/2015;23:00:00;9;9;19;3;61;;;;;;;;
21/07/2015;0:00:00;5;6;16;3;56;;;;;;;;
22/07/2015;1:00:00;3;5;18;4;49;;;;;;;;
22/07/2015;2:00:00;17;3;22;11;41;;;;;;;;
22/07/2015;3:00:00;9;2;17;6;42;;;;;;;;
22/07/2015;4:00:00;6;3;13;5;40;;;;;;;;
22/07/2015;5:00:00;7;2;13;5;41;;;;;;;;
22/07/2015;6:00:00;6;8;13;6;36;;;;;;;;
22/07/2015;7:00:00;3;3;21;6;27;;;;;;;;
22/07/2015;8:00:00;3;4;29;10;21;;;;;;;;
22/07/2015;9:00:00;3;4;44;24;14;;;;;;;;
22/07/2015;10:00:00;5;3;37;16;28;;;;;;;;
22/07/2015;11:00:00;9;3;29;6;48;;;;;;;;
22/07/2015;12:00:00;12;3;22;5;59;;;;;;;;
22/07/2015;13:00:00;12;7;16;6;62;;;;;;;;
22/07/2015;14:00:00;6;8;19;6;57;;;;;;;;
22/07/2015;15:00:00;5;9;15;4;64;;;;;;;;
22/07/2015;16:00:00;8;19;14;3;71;;;;;;;;
22/07/2015;17:00:00;8;19;17;3;77;;;;;;;;
22/07/2015;18:00:00;19;16;21;4;80;;;;;;;;
22/07/2015;19:00:00;11;15;25;6;80;;;;;;;;
22/07/2015;20:00:00;11;11;34;8;77;;;;;;;;
22/07/2015;21:00:00;5;10;32;9;85;;;;;;;;
22/07/2015;22:00:00;2;11;29;6;80;;;;;;;;
22/07/2015;23:00:00;5;5;24;4;84;;;;;;;;
22/07/2015;0:00:00;6;4;16;3;83;;;;;;;;
23/07/2015;1:00:00;4;3;15;2;75;;;;;;;;
23/07/2015;2:00:00;4;3;25;6;60;;;;;;;;
23/07/2015;3:00:00;9;2;15;2;61;;;;;;;;
23/07/2015;4:00:00;5;3;13;3;56;;;;;;;;
23/07/2015;5:00:00;5;4;12;3;60;;;;;;;;
23/07/2015;6:00:00;8;4;13;4;60;;;;;;;;
23/07/2015;7:00:00;4;5;22;5;50;;;;;;;;
23/07/2015;8:00:00;9;5;38;7;34;;;;;;;;
23/07/2015;9:00:00;17;6;52;18;32;;;;;;;;
23/07/2015;10:00:00;13;5;35;9;52;;;;;;;;
23/07/2015;11:00:00;10;52;31;6;63;;;;;;;;
23/07/2015;12:00:00;10;5;25;3;79;;;;;;;;
23/07/2015;13:00:00;20;3;24;5;90;;;;;;;;
23/07/2015;14:00:00;8;5;23;5;83;;;;;;;;
23/07/2015;15:00:00;10;4;21;5;85;;;;;;;;
23/07/2015;16:00:00;6;2;14;2;87;;;;;;;;
23/07/2015;17:00:00;4;4;17;4;85;;;;;;;;
23/07/2015;18:00:00;7;4;21;4;85;;;;;;;;
23/07/2015;19:00:00;9;3;32;7;77;;;;;;;;
23/07/2015;20:00:00;5;2;44;16;71;;;;;;;;
23/07/2015;21:00:00;2;95;33;7;92;;;;;;;;
23/07/2015;22:00:00;8;69;25;4;98;;;;;;;;
23/07/2015;23:00:00;9;8;20;3;94;;;;;;;;
23/07/2015;0:00:00;7;5;20;2;92;;;;;;;;
24/07/2015;1:00:00;5;3;18;2;81;;;;;;;;
24/07/2015;2:00:00;8;2;17;2;92;;;;;;;;
24/07/2015;3:00:00;10;2;16;4;88;;;;;;;;
24/07/2015;4:00:00;7;2;14;2;88;;;;;;;;
24/07/2015;5:00:00;9;2;13;3;77;;;;;;;;
24/07/2015;6:00:00;9;3;13;3;76;;;;;;;;
24/07/2015;7:00:00;2;6;20;3;62;;;;;;;;
24/07/2015;8:00:00;6;6;34;6;45;;;;;;;;
24/07/2015;9:00:00;18;5;35;8;46;;;;;;;;
24/07/2015;10:00:00;7;0;0;0;0;;;;;;;;
24/07/2015;11:00:00;16;0;0;0;0;;;;;;;;
24/07/2015;12:00:00;9;0;0;0;0;;;;;;;;
24/07/2015;13:00:00;8;0;0;0;0;;;;;;;;
24/07/2015;14:00:00;9;0;0;0;0;;;;;;;;
24/07/2015;15:00:00;7;2;13;4;72;;;;;;;;
24/07/2015;16:00:00;19;2;12;3;74;;;;;;;;
24/07/2015;17:00:00;13;2;13;4;71;;;;;;;;
24/07/2015;18:00:00;11;2;22;8;62;;;;;;;;
24/07/2015;19:00:00;11;3;20;9;58;;;;;;;;
24/07/2015;20:00:00;5;2;23;10;57;;;;;;;;
24/07/2015;21:00:00;4;2;21;8;61;;;;;;;;
24/07/2015;22:00:00;15;16;17;6;61;;;;;;;;
24/07/2015;23:00:00;15;3;14;4;61;;;;;;;;
24/07/2015;0:00:00;8;2;12;3;60;;;;;;;;
25/07/2015;1:00:00;2;2;11;3;64;;;;;;;;
25/07/2015;2:00:00;9;13;14;4;60;;;;;;;;
25/07/2015;3:00:00;18;11;12;4;56;;;;;;;;
25/07/2015;4:00:00;8;2;11;3;51;;;;;;;;
25/07/2015;5:00:00;5;2;12;4;45;;;;;;;;
25/07/2015;6:00:00;3;24;14;5;43;;;;;;;;
25/07/2015;7:00:00;8;4;17;6;39;;;;;;;;
25/07/2015;8:00:00;9;6;23;8;31;;;;;;;;
25/07/2015;9:00:00;8;2;25;10;30;;;;;;;;
25/07/2015;10:00:00;11;2;24;9;42;;;;;;;;
25/07/2015;11:00:00;19;2;21;9;53;;;;;;;;
25/07/2015;12:00:00;8;2;25;8;63;;;;;;;;
25/07/2015;13:00:00;7;2;20;6;69;;;;;;;;
25/07/2015;14:00:00;7;2;16;4;73;;;;;;;;
25/07/2015;15:00:00;6;2;16;4;74;;;;;;;;
25/07/2015;16:00:00;5;2;15;3;75;;;;;;;;
25/07/2015;17:00:00;2;105;13;3;78;;;;;;;;
25/07/2015;18:00:00;2;9;15;3;77;;;;;;;;
25/07/2015;19:00:00;8;4;18;5;73;;;;;;;;
25/07/2015;20:00:00;9;208;19;5;74;;;;;;;;
25/07/2015;21:00:00;4;8;26;7;75;;;;;;;;
25/07/2015;22:00:00;8;3;25;6;73;;;;;;;;
25/07/2015;23:00:00;8;2;20;4;80;;;;;;;;
25/07/2015;0:00:00;7;2;19;4;78;;;;;;;;
26/07/2015;1:00:00;17;2;20;4;68;;;;;;;;
26/07/2015;2:00:00;6;2;20;4;68;;;;;;;;
26/07/2015;3:00:00;9;2;20;3;61;;;;;;;;
26/07/2015;4:00:00;9;2;18;4;57;;;;;;;;
26/07/2015;5:00:00;10;2;21;5;47;;;;;;;;
26/07/2015;6:00:00;9;2;24;7;43;;;;;;;;
26/07/2015;7:00:00;4;2;20;6;44;;;;;;;;
26/07/2015;8:00:00;8;2;27;9;35;;;;;;;;
26/07/2015;9:00:00;17;2;22;6;44;;;;;;;;
26/07/2015;10:00:00;13;2;19;6;63;;;;;;;;
26/07/2015;11:00:00;9;2;17;5;81;;;;;;;;
26/07/2015;12:00:00;4;2;28;8;78;;;;;;;;
26/07/2015;13:00:00;3;2;24;6;81;;;;;;;;
26/07/2015;14:00:00;5;2;21;3;88;;;;;;;;
26/07/2015;15:00:00;6;3;18;4;88;;;;;;;;
26/07/2015;16:00:00;7;4;17;3;92;;;;;;;;
26/07/2015;17:00:00;4;6;17;3;101;;;;;;;;
26/07/2015;18:00:00;3;6;17;2;99;;;;;;;;
26/07/2015;19:00:00;9;3;20;4;92;;;;;;;;
26/07/2015;20:00:00;10;6;24;4;89;;;;;;;;
26/07/2015;21:00:00;6;66;28;4;93;;;;;;;;
26/07/2015;22:00:00;7;4;23;4;96;;;;;;;;
26/07/2015;23:00:00;18;3;24;3;90;;;;;;;;
26/07/2015;0:00:00;7;2;25;3;78;;;;;;;;
27/07/2015;1:00:00;8;2;24;3;69;;;;;;;;
27/07/2015;2:00:00;9;2;31;5;63;;;;;;;;
27/07/2015;3:00:00;10;2;17;4;71;;;;;;;;
27/07/2015;4:00:00;13;2;16;3;70;;;;;;;;
27/07/2015;5:00:00;11;2;17;4;68;;;;;;;;
27/07/2015;6:00:00;8;2;17;4;68;;;;;;;;
27/07/2015;7:00:00;8;2;30;5;51;;;;;;;;
27/07/2015;8:00:00;10;2;51;9;31;;;;;;;;
27/07/2015;9:00:00;11;2;59;19;25;;;;;;;;
27/07/2015;10:00:00;12;2;45;16;31;;;;;;;;
27/07/2015;11:00:00;14;3;36;9;41;;;;;;;;
27/07/2015;12:00:00;10;2;32;12;49;;;;;;;;
27/07/2015;13:00:00;6;2;30;10;69;;;;;;;;
27/07/2015;14:00:00;21;2;30;8;78;;;;;;;;
27/07/2015;15:00:00;18;2;21;5;75;;;;;;;;
27/07/2015;16:00:00;9;2;20;6;69;;;;;;;;
27/07/2015;17:00:00;7;2;21;6;69;;;;;;;;
27/07/2015;18:00:00;4;2;22;6;67;;;;;;;;
27/07/2015;19:00:00;3;2;27;7;59;;;;;;;;
27/07/2015;20:00:00;3;2;32;12;52;;;;;;;;
27/07/2015;21:00:00;6;2;26;9;56;;;;;;;;
27/07/2015;22:00:00;10;2;21;5;58;;;;;;;;
27/07/2015;23:00:00;5;2;18;4;63;;;;;;;;
27/07/2015;0:00:00;15;2;19;5;60;;;;;;;;
28/07/2015;1:00:00;11;2;21;5;52;;;;;;;;
28/07/2015;2:00:00;16;2;30;9;43;;;;;;;;
28/07/2015;3:00:00;7;2;17;5;53;;;;;;;;
28/07/2015;4:00:00;8;2;17;4;56;;;;;;;;
28/07/2015;5:00:00;7;2;16;5;51;;;;;;;;
28/07/2015;6:00:00;5;2;17;4;51;;;;;;;;
28/07/2015;7:00:00;7;2;29;6;40;;;;;;;;
28/07/2015;8:00:00;17;2;53;17;17;;;;;;;;
28/07/2015;9:00:00;15;2;66;43;14;;;;;;;;
28/07/2015;10:00:00;21;5;41;11;43;;;;;;;;
28/07/2015;11:00:00;93;2;25;4;62;;;;;;;;
28/07/2015;12:00:00;15;2;29;8;66;;;;;;;;
28/07/2015;13:00:00;34;2;31;9;58;;;;;;;;
28/07/2015;14:00:00;12;2;22;6;62;;;;;;;;
28/07/2015;15:00:00;10;7;20;6;66;;;;;;;;
28/07/2015;16:00:00;4;6;18;5;69;;;;;;;;
28/07/2015;17:00:00;7;4;18;3;74;;;;;;;;
28/07/2015;18:00:00;14;3;23;5;77;;;;;;;;
28/07/2015;19:00:00;12;2;35;10;70;;;;;;;;
28/07/2015;20:00:00;10;2;32;9;70;;;;;;;;
28/07/2015;21:00:00;11;4;33;8;73;;;;;;;;
28/07/2015;22:00:00;7;7;30;7;72;;;;;;;;
28/07/2015;23:00:00;7;17;23;6;68;;;;;;;;
28/07/2015;0:00:00;12;2;21;5;62;;;;;;;;
29/07/2015;1:00:00;13;2;18;4;56;;;;;;;;
29/07/2015;2:00:00;19;2;35;8;40;;;;;;;;
29/07/2015;3:00:00;2;2;19;5;43;;;;;;;;
29/07/2015;4:00:00;2;2;16;6;41;;;;;;;;
29/07/2015;5:00:00;2;2;17;7;37;;;;;;;;
29/07/2015;6:00:00;4;2;18;6;34;;;;;;;;
29/07/2015;7:00:00;9;2;22;9;30;;;;;;;;
29/07/2015;8:00:00;8;2;38;12;23;;;;;;;;
29/07/2015;9:00:00;5;2;51;25;16;;;;;;;;
29/07/2015;10:00:00;4;2;41;17;33;;;;;;;;
29/07/2015;11:00:00;8;2;34;12;47;;;;;;;;
29/07/2015;12:00:00;13;2;28;10;58;;;;;;;;
29/07/2015;13:00:00;11;2;27;9;61;;;;;;;;
29/07/2015;14:00:00;10;2;27;9;65;;;;;;;;
29/07/2015;15:00:00;10;3;21;6;70;;;;;;;;
29/07/2015;16:00:00;10;7;19;3;73;;;;;;;;
29/07/2015;17:00:00;5;13;18;4;78;;;;;;;;
29/07/2015;18:00:00;4;10;21;5;76;;;;;;;;
29/07/2015;19:00:00;5;8;24;5;74;;;;;;;;
29/07/2015;20:00:00;5;10;29;7;74;;;;;;;;
29/07/2015;21:00:00;5;32;26;5;76;;;;;;;;
29/07/2015;22:00:00;5;6;21;4;75;;;;;;;;
29/07/2015;23:00:00;10;2;25;5;67;;;;;;;;
29/07/2015;0:00:00;4;2;19;4;61;;;;;;;;
30/07/2015;1:00:00;2;2;19;5;55;;;;;;;;
30/07/2015;2:00:00;10;2;18;6;53;;;;;;;;
30/07/2015;3:00:00;9;2;14;4;52;;;;;;;;
30/07/2015;4:00:00;2;2;14;6;41;;;;;;;;
30/07/2015;5:00:00;2;2;13;4;41;;;;;;;;
30/07/2015;6:00:00;8;2;14;6;39;;;;;;;;
30/07/2015;7:00:00;14;2;20;8;32;;;;;;;;
30/07/2015;8:00:00;12;2;26;12;24;;;;;;;;
30/07/2015;9:00:00;7;2;36;17;19;;;;;;;;
30/07/2015;10:00:00;6;2;32;19;29;;;;;;;;
30/07/2015;11:00:00;7;2;32;17;37;;;;;;;;
30/07/2015;12:00:00;5;2;28;12;44;;;;;;;;
30/07/2015;13:00:00;5;2;30;13;51;;;;;;;;
30/07/2015;14:00:00;17;2;24;7;55;;;;;;;;
30/07/2015;15:00:00;9;2;21;6;56;;;;;;;;
30/07/2015;16:00:00;10;2;16;4;56;;;;;;;;
30/07/2015;17:00:00;13;3;17;6;55;;;;;;;;
30/07/2015;18:00:00;10;4;21;7;51;;;;;;;;
30/07/2015;19:00:00;5;7;22;8;46;;;;;;;;
30/07/2015;20:00:00;5;8;21;10;46;;;;;;;;
30/07/2015;21:00:00;6;4;23;7;48;;;;;;;;
30/07/2015;22:00:00;7;3;22;8;45;;;;;;;;
30/07/2015;23:00:00;7;2;19;7;45;;;;;;;;
30/07/2015;0:00:00;8;109;14;5;48;;;;;;;;
31/07/2015;1:00:00;8;2;17;4;39;;;;;;;;
31/07/2015;2:00:00;18;2;16;6;36;;;;;;;;
31/07/2015;3:00:00;13;2;15;5;36;;;;;;;;
31/07/2015;4:00:00;8;2;12;5;34;;;;;;;;
31/07/2015;5:00:00;7;2;11;5;33;;;;;;;;
31/07/2015;6:00:00;7;2;15;7;26;;;;;;;;
31/07/2015;7:00:00;6;2;20;8;21;;;;;;;;
31/07/2015;8:00:00;9;2;32;12;17;;;;;;;;
31/07/2015;9:00:00;8;2;33;21;23;;;;;;;;
31/07/2015;10:00:00;6;2;30;18;27;;;;;;;;
31/07/2015;11:00:00;6;2;25;14;35;;;;;;;;
31/07/2015;12:00:00;9;2;24;15;41;;;;;;;;
31/07/2015;13:00:00;15;3;22;10;45;;;;;;;;
31/07/2015;14:00:00;7;2;26;14;47;;;;;;;;
31/07/2015;15:00:00;18;2;20;7;55;;;;;;;;
31/07/2015;16:00:00;11;2;20;7;56;;;;;;;;
31/07/2015;17:00:00;7;2;17;5;60;;;;;;;;
31/07/2015;18:00:00;18;2;24;5;57;;;;;;;;
31/07/2015;19:00:00;6;39;21;6;54;;;;;;;;
31/07/2015;20:00:00;4;18;26;9;52;;;;;;;;
31/07/2015;21:00:00;4;2;26;10;47;;;;;;;;
31/07/2015;22:00:00;8;2;20;7;51;;;;;;;;
31/07/2015;23:00:00;10;2;19;5;52;;;;;;;;
31/07/2015;0:00:00;11;3;15;5;55;;;;;;;;
31/01/2015;1:00:00;n;6.33333;10;7.66667;37;;;;;;;;
31/01/2015;2:00:00;n;6.75;10;8;37.75;;;;;;;;
31/01/2015;3:00:00;n;5;9.75;6.75;38;;;;;;;;
31/01/2015;4:00:00;n;7.66667;10;7.33333;38.3333;;;;;;;;
31/01/2015;5:00:00;n;8.33333;9.33333;7.66667;39;;;;;;;;
31/01/2015;6:00:00;n;7;10.25;7.75;41.25;;;;;;;;
31/01/2015;7:00:00;n;7.5;10.25;8;43.5;;;;;;;;
31/01/2015;8:00:00;n;7.25;13.5;11.5;43.5;;;;;;;;
31/01/2015;9:00:00;n;5.33333;12;8.33333;50;;;;;;;;
31/01/2015;10:00:00;n;6.5;14.75;7.5;56.75;;;;;;;;
31/01/2015;11:00:00;n;7;15;8.25;54.75;;;;;;;;
31/01/2015;12:00:00;n;9.75;14;8;58.5;;;;;;;;
31/01/2015;13:00:00;n;12.3333;15;9;60.3333;;;;;;;;
31/01/2015;14:00:00;n;13;16.3333;8.33333;59;;;;;;;;
31/01/2015;15:00:00;n;14.25;14.75;7.25;60.75;;;;;;;;
31/01/2015;16:00:00;n;13.3333;15;7;62;;;;;;;;
31/01/2015;17:00:00;n;16;14.25;6.75;63.25;;;;;;;;
31/01/2015;18:00:00;n;14;13.3333;7;62;;;;;;;;
31/01/2015;19:00:00;n;14;15.5;6.75;58.75;;;;;;;;
31/01/2015;20:00:00;n;8.75;17;8;55.75;;;;;;;;
31/01/2015;21:00:00;n;8.5;20.25;11.5;51;;;;;;;;
31/01/2015;22:00:00;n;7.75;21.75;11.25;45;;;;;;;;
31/01/2015;23:00:00;n;3;14.25;7.5;55.25;;;;;;;;
31/01/2015;0:00:00;n;2;14;7;56;;;;;;;;
01/02/2015;1:00:00;n;2.33333;10.6667;6.33333;61.3333;;;;;;;;
01/02/2015;2:00:00;n;2;9.25;4.75;60.75;;;;;;;;
01/02/2015;3:00:00;n;2.33333;8.66667;4.66667;48.6667;;;;;;;;
01/02/2015;4:00:00;n;2.5;8;5.5;49;;;;;;;;
01/02/2015;5:00:00;n;3.66667;8.33333;5;45.6667;;;;;;;;
01/02/2015;6:00:00;n;3.75;7;5;54;;;;;;;;
01/02/2015;7:00:00;n;4.66667;7.33333;4.33333;54.3333;;;;;;;;
01/02/2015;8:00:00;n;6;6.66667;6;60.3333;;;;;;;;
01/02/2015;9:00:00;n;8;8.33333;5.33333;52.3333;;;;;;;;
01/02/2015;10:00:00;n;8.75;10.75;6.75;49.5;;;;;;;;
01/02/2015;11:00:00;n;9;12;6.75;54.5;;;;;;;;
01/02/2015;12:00:00;n;8.5;11;7.5;56;;;;;;;;
01/02/2015;13:00:00;n;7;13.25;7.25;54.75;;;;;;;;
01/02/2015;14:00:00;n;12;12.3333;6.66667;56.6667;;;;;;;;
01/02/2015;15:00:00;n;13.5;10.75;6;56.5;;;;;;;;
01/02/2015;16:00:00;n;15.5;10.25;5.25;60;;;;;;;;
01/02/2015;17:00:00;n;17.25;11.25;5.75;59.25;;;;;;;;
01/02/2015;18:00:00;n;17.5;13;6;57;;;;;;;;
01/02/2015;19:00:00;n;15.25;16;6.5;53.25;;;;;;;;
01/02/2015;20:00:00;n;7.25;20.25;7.75;45.25;;;;;;;;
01/02/2015;21:00:00;n;3.66667;18.6667;7;44.3333;;;;;;;;
01/02/2015;22:00:00;n;2.75;20.25;7;38.5;;;;;;;;
01/02/2015;23:00:00;n;3;17;6;40.3333;;;;;;;;
01/02/2015;0:00:00;n;2.5;11;5.25;46;;;;;;;;
02/02/2015;1:00:00;n;2.33333;8.66667;5;48.3333;;;;;;;;
02/02/2015;2:00:00;n;2.66667;8.66667;5.66667;49;;;;;;;;
02/02/2015;3:00:00;n;3;6.75;5;46.5;;;;;;;;
02/02/2015;4:00:00;n;3;6.25;4.75;52.75;;;;;;;;
02/02/2015;5:00:00;n;3;5.66667;4;56;;;;;;;;
02/02/2015;6:00:00;n;3.33333;5.66667;4.66667;49.6667;;;;;;;;
02/02/2015;7:00:00;n;4;7.33333;5;46.6667;;;;;;;;
02/02/2015;8:00:00;n;4.33333;20;11.3333;40;;;;;;;;
02/02/2015;9:00:00;n;5.25;24.5;14.5;39;;;;;;;;
02/02/2015;10:00:00;n;5.25;19.75;9.25;44.5;;;;;;;;
02/02/2015;11:00:00;n;5.25;16.5;7;48.25;;;;;;;;
02/02/2015;12:00:00;n;4;16;7.5;49.75;;;;;;;;
02/02/2015;13:00:00;n;2.5;15;7.25;49;;;;;;;;
02/02/2015;14:00:00;n;2.75;16.5;7.75;50.5;;;;;;;;
02/02/2015;15:00:00;n;7;23.3333;14.3333;45.3333;;;;;;;;
02/02/2015;16:00:00;n;7;15;8;51;;;;;;;;
02/02/2015;17:00:00;n;6.75;13.25;9.5;46.25;;;;;;;;
02/02/2015;18:00:00;n;17;16;9;45;;;;;;;;
02/02/2015;19:00:00;n;10.75;18.25;10.75;42;;;;;;;;
02/02/2015;20:00:00;n;4.5;15.25;7.75;47.25;;;;;;;;
02/02/2015;21:00:00;n;2.5;13.5;7.5;51;;;;;;;;
02/02/2015;22:00:00;n;2;11.5;5.75;52.5;;;;;;;;
02/02/2015;23:00:00;n;7.5;10.25;5.5;54.75;;;;;;;;
02/02/2015;0:00:00;n;3.25;8.25;5.75;58.5;;;;;;;;
03/02/2015;1:00:00;n;6.75;8.25;4.75;57.5;;;;;;;;
